,Unnamed: 0,AQI,CO AQI,Ozone AQI,NO2 AQI,PM2.5 AQI,Latitude,Longitude,clusters
15678,15969,86,1,39,2,86,10.2283,-67.4753,0
15679,15970,119,2,26,6,119,15.8227,120.3295,0
15680,15971,46,1,46,0,39,45.3811,23.2914,0
15681,15972,33,1,30,1,33,52.563,-1.822,0
15682,15973,83,2,21,17,83,35.6942,139.4197,0
15683,15974,66,1,24,1,66,-22.0744,-48.7403,0
15684,15975,36,1,25,2,36,44.0563,-121.3095,0
15685,15976,160,3,40,5,160,21.3667,81.7167,0
15686,15977,160,3,40,5,160,21.21,81.38,0
15687,15978,40,1,40,0,18,43.2569,-2.9236,0
15688,15979,21,0,21,0,13,-10.3581,-37.7008,0
15689,15980,102,1,25,3,102,14.9333,120.2,0
15690,15981,46,1,46,1,39,39.1413,-84.506,0
15691,15982,95,1,95,1,17,28.5325,-81.7208,0
15692,15983,95,1,95,1,17,49.3789,2.4125,0
15693,15984,30,0,24,1,30,29.9932,-97.8852,0
15694,15985,35,1,35,1,28,26.1605,-80.2241,0
15695,15986,35,1,35,1,31,25.8195,-80.2894,0
15696,15987,56,1,23,0,56,-1.05,-80.6667,0
15697,15988,38,1,38,1,23,49.1642,-123.9364,0
15698,15989,65,1,46,0,65,50.52,22.1394,0
15699,15990,49,1,38,1,49,50.4692,2.9936,0
15700,15991,164,1,164,2,144,25.2867,51.5333,0
15701,15992,55,1,44,0,55,51.3,7.6667,0
15702,15993,43,1,40,0,43,55.181,-1.568,0
15703,15994,31,1,18,1,31,57.0,86.1333,0
15704,15995,80,1,45,0,80,38.4561,48.8786,0
15705,15996,49,1,43,0,49,51.9378,8.8833,0
15706,15997,46,1,33,4,46,37.9196,-122.3025,0
15707,15998,46,1,33,4,46,3.6667,-76.1667,0
15708,15999,32,1,32,1,18,36.142,-120.3242,0
15709,16000,91,1,67,0,91,45.5833,9.1333,0
15710,16001,53,1,53,0,12,35.8872,-83.5678,0
15711,16002,40,1,40,2,31,55.5667,39.55,0
15712,16003,55,1,46,0,55,50.6,6.2997,0
15713,16004,44,1,44,1,43,40.557,-111.9784,0
15714,16005,38,2,38,4,34,41.0932,-80.7405,0
15715,16006,50,1,15,5,50,-37.25,-73.3167,0
15716,16007,74,3,69,4,74,40.6653,122.2297,0
15717,16008,73,1,22,0,73,7.0,-75.5,0
15718,16009,73,1,22,0,73,7.0306,-75.5905,0
15719,16010,66,2,18,13,66,42.1351,-71.968,0
15720,16011,33,1,33,0,19,54.9833,60.3667,0
15721,16012,182,4,182,2,135,37.3806,118.0125,0
15722,16013,29,0,29,1,10,56.501,-2.71,0
15723,16014,103,1,19,2,103,30.1584,-96.3966,0
15724,16015,126,3,8,15,126,19.2847,-99.5119,0
15725,16016,126,3,8,15,126,19.8,-90.6,0
15726,16017,35,0,28,3,35,50.7167,3.8333,0
15727,16018,40,1,40,2,27,44.4833,11.6333,0
15728,16019,34,0,34,1,28,52.1833,4.7667,0
15729,16020,40,1,22,5,40,50.5833,4.3167,0
15730,16021,31,1,31,0,16,43.5578,141.9104,0
15731,16022,175,1,86,0,175,17.4069,121.4425,0
15732,16023,175,1,86,0,175,17.4084,121.2785,0
15733,16024,251,18,0,27,251,-33.6667,-70.8667,0
15734,16025,52,1,30,1,52,47.2,8.5167,0
15735,16026,42,1,42,1,37,54.75,83.1,0
15736,16027,81,1,37,2,81,50.0875,14.4214,0
15737,16028,60,2,38,0,60,26.85,89.3833,0
15738,16029,66,2,13,20,66,41.9142,-87.9054,0
15739,16030,53,1,37,1,53,55.7667,52.0833,0
15740,16031,58,1,36,4,58,51.2,3.8167,0
15741,16032,30,1,28,5,30,41.3598,-72.0293,0
15742,16033,30,1,28,5,30,42.6137,-71.5614,0
15743,16034,59,1,31,2,59,47.6559,-2.7603,0
15744,16035,32,1,32,0,27,57.15,65.5333,0
15745,16036,58,1,40,2,58,49.5675,5.5325,0
15746,16037,51,1,38,5,51,45.1671,-92.9588,0
15747,16038,59,2,19,17,59,41.5113,-72.9036,0
15748,16039,38,1,26,7,38,40.4957,-111.8605,0
15749,16040,42,1,42,0,37,55.2333,84.4167,0
15750,16041,51,1,28,9,51,38.7339,-77.0069,0
15751,16042,47,1,41,0,47,44.9569,24.9406,0
15752,16043,13,0,13,2,11,-40.97,175.65,0
15753,16044,54,1,16,9,54,52.0667,7.0,0
15754,16045,79,3,25,1,79,4.05,9.7,0
15755,16046,71,2,14,20,71,40.8192,-74.3638,0
15756,16047,65,2,17,21,65,40.7197,-73.5604,0
15757,16048,53,1,27,3,53,49.2858,1.0083,0
15758,16049,39,0,31,1,39,50.1106,8.6822,0
15759,16050,53,1,23,0,53,13.5103,123.0419,0
15760,16051,203,1,45,0,203,24.72,80.2,0
15761,16052,74,2,31,3,74,32.0286,-81.1821,0
15762,16053,152,0,33,0,152,21.6847,75.0953,0
15763,16054,46,0,25,0,46,11.3516,77.1667,0
15764,16056,27,1,27,0,7,48.6333,38.65,0
15765,16057,27,1,27,0,7,67.6167,33.65,0
15766,16058,27,1,27,0,7,59.8667,30.9833,0
15767,16059,34,1,26,3,34,53.4325,14.5481,0
15768,16060,68,1,49,2,68,39.9833,18.0833,0
15769,16061,36,1,24,2,36,45.8564,3.5475,0
15770,16062,84,0,41,0,84,41.8722,72.9389,0
15771,16063,152,1,36,0,152,22.8336,78.8261,0
15772,16064,34,0,34,0,34,53.5667,20.9833,0
15773,16065,79,2,31,12,79,34.5814,-117.4397,0
15774,16066,40,1,27,5,40,36.1275,-5.4539,0
15775,16067,40,1,27,5,40,2.5333,-75.3167,0
15776,16068,36,1,23,5,36,51.1667,5.15,0
15777,16069,99,2,23,1,99,14.9333,120.6,0
15778,16070,99,2,23,1,99,-5.385,25.745,0
15779,16071,30,1,30,3,27,53.3333,6.9167,0
15780,16072,46,1,16,0,46,1.5575,110.3439,0
15781,16073,31,1,28,2,31,48.8172,2.3219,0
15782,16074,58,1,31,1,58,31.8389,-102.5003,0
15783,16075,74,2,15,17,74,42.8908,-85.7066,0
15784,16076,74,2,15,17,74,39.2297,-84.4816,0
15785,16077,72,1,38,1,72,49.05,28.1,0
15786,16078,40,1,24,2,40,44.4475,1.4406,0
15787,16079,31,0,31,1,31,51.4,12.2167,0
15788,16080,44,0,33,0,44,53.3678,34.0978,0
15789,16081,62,1,39,3,62,45.5333,9.2333,0
15790,16082,125,1,39,1,125,23.8333,91.2833,0
15791,16083,28,1,3,1,28,-16.1005,-40.7101,0
15792,16084,71,1,24,1,71,14.8145,120.9085,0
15793,16085,59,1,48,0,59,49.9642,14.0739,0
15794,16086,27,1,21,0,27,8.0333,-2.8,0
15795,16087,45,1,45,1,42,39.6339,-84.1449,0
15796,16088,45,1,45,1,42,40.9284,-111.8848,0
15797,16089,30,1,30,2,28,43.0383,-8.8142,0
15798,16090,24,0,16,0,24,-25.5075,-57.5725,0
15799,16091,24,0,16,0,24,-32.1667,-58.4,0
15800,16092,72,1,30,1,72,-23.03,-46.975,0
15801,16093,48,1,38,2,48,43.2294,-77.4454,0
15802,16094,48,1,38,2,48,42.0521,-71.8485,0
15803,16095,48,1,38,2,48,29.5317,-95.1188,0
15804,16096,54,1,18,0,54,11.9167,37.7,0
15805,16097,52,1,29,0,52,19.54,-96.9275,0
15806,16098,37,1,37,0,16,55.0667,32.7,0
15807,16099,34,1,8,6,34,53.9167,102.05,0
15808,16100,51,1,16,0,51,1.5667,30.25,0
15809,16101,69,0,25,0,69,13.5677,122.5667,0
15810,16102,69,0,25,0,69,15.0167,120.0833,0
15811,16103,153,0,28,0,153,13.8023,100.3208,0
15812,16104,188,4,188,3,163,-6.0989,106.6381,0
15813,16105,84,2,20,4,84,18.1,-96.1167,0
15814,16106,46,1,25,5,46,26.5504,-81.8678,0
15815,16107,46,1,25,5,46,39.0157,-74.935,0
15816,16108,160,4,12,12,160,-28.1064,26.8622,0
15817,16109,92,2,13,5,92,-27.7669,30.8,0
15818,16110,32,1,32,0,11,55.2107,34.2912,0
15819,16111,51,1,28,3,51,49.1518,9.2857,0
15820,16112,78,1,44,3,78,40.5333,17.5833,0
15821,16113,71,1,9,2,71,-24.6581,25.9122,0
15822,16114,99,2,99,0,40,26.2817,127.7783,0
15823,16115,126,4,60,4,126,25.7989,113.0267,0
15824,16116,57,1,10,7,57,-37.2667,-72.7,0
15825,16117,54,1,20,0,54,-10.7044,22.2283,0
15826,16118,49,2,23,0,49,3.5167,11.5,0
15827,16119,43,1,24,4,43,50.8833,6.1667,0
15828,16120,48,1,48,0,14,41.5722,35.9147,0
15829,16121,39,0,23,0,39,13.8174,99.883,0
15830,16122,87,1,25,3,87,47.5333,7.5667,0
15831,16123,36,1,36,1,18,37.2608,-81.2143,0
15832,16124,80,1,41,0,80,49.2881,23.4267,0
15833,16125,86,2,32,6,86,45.5467,12.1575,0
15834,16126,186,2,98,1,186,46.9333,7.4833,0
15835,16127,45,1,18,2,45,-28.7469,-49.4719,0
15836,16128,43,1,30,6,43,29.2442,-81.0465,0
15837,16129,81,2,12,8,81,36.0091,-115.2278,0
15838,16130,81,2,12,8,81,31.3275,-85.8463,0
15839,16131,58,1,42,7,58,41.0665,-73.6368,0
15840,16132,53,0,31,1,53,44.6475,-63.5906,0
15841,16133,53,0,31,1,53,53.725,-1.863,0
15842,16134,50,1,29,1,50,58.3333,44.7667,0
15843,16136,53,1,53,0,33,32.7667,22.6333,0
15844,16137,91,3,19,1,91,7.8704,9.78,0
15845,16138,46,1,46,0,46,24.75,121.75,0
15846,16139,69,1,42,1,69,48.5706,19.1175,0
15847,16140,44,1,10,2,44,-21.245,-45.0,0
15848,16141,34,0,19,0,34,-2.89,108.27,0
15849,16142,30,1,27,0,30,40.8128,44.4883,0
15850,16143,74,2,28,13,74,34.5277,-117.3536,0
15851,16144,55,1,19,3,55,22.3158,-79.6556,0
15852,16145,84,1,18,1,84,6.0333,-0.45,0
15853,16146,47,1,27,9,47,40.1107,-88.1973,0
15854,16147,47,1,27,9,47,39.3274,-77.3423,0
15855,16148,47,1,27,9,47,40.1085,-83.7541,0
15856,16149,40,0,40,0,20,57.1167,12.2167,0
15857,16150,49,1,30,0,49,55.7231,84.8861,0
15858,16151,49,1,20,6,49,41.65,-0.8833,0
15859,16152,49,1,20,6,49,15.4492,120.7933,0
15860,16153,49,1,20,6,49,14.6498,-90.8902,0
15861,16154,49,1,20,6,49,7.494,-74.871,0
15862,16155,49,1,20,6,49,28.4869,-100.9175,0
15863,16156,49,1,20,6,49,17.9487,-94.6436,0
15864,16157,49,1,20,6,49,13.5833,-89.2833,0
15865,16158,34,1,34,1,26,51.2667,7.7667,0
15866,16159,34,1,34,2,27,51.4333,7.3333,0
15867,16160,78,3,37,3,78,25.091,104.9011,0
15868,16161,156,3,156,3,111,30.9475,118.7518,0
15869,16162,67,2,37,5,67,38.6085,-76.9194,0
15870,16163,35,0,21,0,35,-21.4333,15.9333,0
15871,16164,35,1,29,1,35,55.9167,21.0667,0
15872,16165,57,1,39,3,57,52.3667,9.9667,0
15873,16166,135,3,16,16,135,31.4174,119.4786,0
15874,16167,135,3,16,16,135,24.4935,110.3902,0
15875,16168,86,3,14,24,86,33.8562,-84.0038,0
15876,16169,178,1,32,0,178,25.92,73.67,0
15877,16170,54,0,24,1,54,16.322,120.3647,0
15878,16171,40,1,31,2,40,51.575,6.5125,0
15879,16172,57,1,4,5,57,-16.4,-71.5333,0
15880,16173,131,3,131,1,90,32.2381,119.8133,0
15881,16174,73,2,3,5,73,4.3983,-76.0772,0
15882,16175,42,1,23,2,42,48.0756,8.6361,0
15883,16176,40,1,40,0,27,47.0189,34.9212,0
15884,16177,40,1,27,5,40,52.25,4.55,0
15885,16178,33,0,33,1,27,51.7496,14.2457,0
15886,16179,253,4,166,1,253,26.7833,84.7333,0
15887,16180,28,1,28,0,25,45.9364,6.6319,0
15888,16181,43,1,13,4,43,-28.5178,-49.3208,0
15889,16182,49,1,49,1,37,41.05,16.8833,0
15890,16183,37,1,30,3,37,50.9911,4.7044,0
15891,16184,32,1,28,1,32,47.3422,8.5783,0
15892,16185,36,1,26,3,36,50.8667,3.8,0
15893,16186,54,1,21,9,54,59.95,30.3167,0
15894,16187,53,1,22,0,53,9.7897,125.4958,0
15895,16188,20,1,10,0,20,6.4667,-71.7333,0
15896,16189,67,1,13,17,67,27.9945,-82.4447,0
15897,16190,32,1,32,0,29,52.7667,87.8667,0
15898,16191,35,1,35,2,29,39.3167,-74.6066,0
15899,16192,34,1,32,1,34,51.7575,18.08,0
15900,16193,38,1,38,1,26,51.8958,11.0467,0
15901,16194,32,1,1,0,32,-4.5083,-73.5833,0
15902,16195,65,2,30,0,65,12.245,109.1917,0
15903,16196,53,1,26,4,53,35.4676,-97.5136,0
15904,16197,72,2,10,26,72,41.4861,-87.4442,0
15905,16198,44,1,25,4,44,50.8167,4.5,0
15906,16199,40,1,40,0,22,46.1,-71.3,0
15907,16200,72,2,40,10,72,40.8663,-73.2164,0
15908,16201,41,0,31,2,41,54.7333,37.1833,0
15909,16202,45,1,45,2,20,47.1667,39.7333,0
15910,16203,56,1,56,1,42,43.7419,7.4236,0
15911,16204,40,1,40,0,35,42.1,1.8456,0
15912,16205,41,1,31,1,41,40.8389,-74.2776,0
15913,16206,41,1,31,1,41,43.6453,-116.6594,0
15914,16207,15,0,15,1,15,-11.7958,-37.945,0
15915,16208,18,1,8,1,18,-23.4903,-48.4128,0
15916,16211,59,0,28,0,59,9.4004,80.3999,0
15917,16212,56,2,3,2,56,-24.65,-56.4333,0
15918,16213,56,2,3,2,56,10.4,-75.15,0
15919,16214,73,1,41,2,73,45.6722,12.2422,0
15920,16215,54,1,27,1,54,40.3456,-1.1065,0
15921,16216,54,1,27,1,54,2.75,-75.5667,0
15922,16217,51,2,34,4,51,33.45,-94.0847,0
15923,16218,51,2,34,4,51,33.436,-93.9959,0
15924,16219,86,2,13,28,86,33.8346,-118.3416,0
15925,16220,62,1,61,0,62,49.4222,8.3919,0
15926,16221,90,3,7,11,90,14.8122,-91.4944,0
15927,16222,32,1,32,0,13,59.3,14.1167,0
15928,16223,67,2,21,16,67,40.7245,-74.1725,0
15929,16224,67,2,21,16,67,40.0706,-82.425,0
15930,16225,67,2,21,16,67,37.5201,-122.0307,0
15931,16226,67,2,21,16,67,39.6776,-75.7576,0
15932,16227,67,2,21,16,67,43.0418,-77.093,0
15933,16228,65,1,42,1,65,36.8672,14.7614,0
15934,16229,32,1,28,0,32,9.0001,77.2076,0
15935,16230,40,0,30,0,40,-20.4025,57.6061,0
15936,16231,26,1,26,0,24,21.8822,95.9786,0
15937,16232,130,2,130,3,89,22.6761,120.4942,0
15938,16233,32,1,32,0,12,67.3667,32.5,0
15939,16234,42,1,42,0,26,54.1378,10.6181,0
15940,16235,52,1,38,2,52,37.5265,-121.9843,0
15941,16236,52,1,38,2,52,41.4395,-96.4873,0
15942,16237,52,1,38,2,52,41.3535,-83.1147,0
15943,16238,48,1,48,0,33,43.1836,3.0042,0
15944,16239,63,1,63,0,57,47.6303,19.1412,0
15945,16240,39,1,29,0,39,-30.75,30.45,0
15946,16241,84,1,51,0,84,45.4,11.2833,0
15947,16242,52,1,46,2,52,40.9269,-74.0387,0
15948,16243,42,1,41,1,42,36.4452,-77.649,0
15949,16244,36,1,36,0,16,54.8833,69.1667,0
15950,16245,46,1,19,0,46,-24.6833,33.5333,0
15951,16246,68,1,20,6,68,38.8674,-104.7605,0
15952,16247,64,2,17,22,64,40.6707,-73.3922,0
15953,16248,31,1,8,0,31,-6.3778,-78.8167,0
15954,16249,57,1,25,3,57,40.6589,-3.7658,0
15955,16250,60,1,54,2,60,36.7541,137.0257,0
15956,16251,34,1,26,2,34,31.452,-97.196,0
15957,16252,43,1,36,0,43,42.4442,-76.5032,0
15958,16253,38,1,23,1,38,46.0167,-73.45,0
15959,16254,35,1,35,0,20,56.2,95.7167,0
15960,16255,25,2,14,0,25,-4.58,30.1,0
15961,16256,107,3,83,1,107,26.5671,85.5204,0
15962,16257,107,3,83,1,107,25.5907,87.0614,0
15963,16258,46,1,26,3,46,50.9667,11.9,0
15964,16259,46,1,26,3,46,49.5614,8.0725,0
15965,16260,61,1,33,2,61,48.1439,17.1097,0
15966,16261,47,1,13,8,47,51.05,-114.0667,0
15967,16262,166,1,40,0,166,26.7319,67.775,0
15968,16263,97,4,97,5,79,38.9,121.6,0
15969,16264,37,1,17,0,37,8.6549,123.4243,0
15970,16268,104,2,28,8,104,50.1236,18.9867,0
15971,16269,46,1,26,0,46,15.2281,104.8594,0
15972,16270,159,1,31,1,159,25.3614,69.7361,0
15973,16271,159,1,31,1,159,19.6653,82.2063,0
15974,16272,30,0,11,1,30,-11.4119,-39.4619,0
15975,16273,29,1,29,3,29,50.7856,7.8728,0
15976,16274,65,1,40,2,65,37.2944,13.5272,0
15977,16275,33,0,33,0,26,47.6678,-2.9825,0
15978,16276,84,1,41,5,84,39.5615,-84.2348,0
15979,16277,58,2,25,7,58,44.6354,-88.0683,0
15980,16278,46,1,46,1,46,37.265,-77.3969,0
15981,16280,53,2,36,10,53,40.4397,-79.9763,0
15982,16281,30,1,30,1,14,60.7106,28.7497,0
15983,16282,54,1,30,3,54,49.6319,8.3653,0
15984,16283,39,0,32,2,39,51.6622,6.4539,0
15985,16284,70,1,42,0,70,49.1,29.2,0
15986,16285,41,1,41,0,27,51.1,40.0333,0
15987,16286,90,1,66,0,90,45.5333,9.1833,0
15988,16287,41,1,39,2,41,49.3,7.1167,0
15989,16288,56,1,22,0,56,8.23,124.25,0
15990,16289,31,1,31,0,29,56.2,87.7833,0
15991,16290,52,1,36,0,52,51.5167,32.2167,0
15992,16291,44,1,44,0,35,35.0894,137.0748,0
15993,16292,44,1,44,0,35,34.8,132.85,0
15994,16293,44,1,44,0,35,34.026,133.8072,0
15995,16294,38,1,11,1,38,-20.9072,-48.6414,0
15996,16295,64,1,38,2,64,48.2667,12.15,0
15997,16296,31,0,31,1,27,49.4819,1.0419,0
15998,16297,81,0,30,0,81,11.6038,78.5778,0
15999,16298,81,0,30,0,81,12.9728,79.284,0
16000,16299,24,0,14,0,24,-9.3333,34.7667,0
16001,16300,31,1,31,0,12,60.1333,15.1833,0
16002,16301,40,1,40,0,20,36.6511,138.3073,0
16003,16302,66,1,34,3,66,47.6526,18.3238,0
16004,16303,66,1,34,3,66,29.7428,-7.9725,0
16005,16304,86,5,37,2,86,0.4669,34.09,0
16006,16305,86,5,37,2,86,0.4633,34.1053,0
16007,16306,31,0,31,1,24,50.0794,12.3706,0
16008,16307,17,1,3,0,17,-15.8333,-67.5667,0
16009,16308,142,1,38,0,142,17.05,79.27,0
16010,16309,46,1,27,4,46,53.35,-3.003,0
16011,16310,30,1,14,1,30,-13.45,-76.1333,0
16012,16311,38,0,17,2,38,-7.5858,-35.1058,0
16013,16312,105,4,6,14,105,14.5421,-91.5723,0
16014,16313,81,1,42,1,81,50.8667,17.4833,0
16015,16314,39,1,39,2,38,43.1487,-93.1997,0
16016,16315,73,2,15,19,73,42.1535,-71.4291,0
16017,16316,116,4,14,34,116,40.6579,-73.6742,0
16018,16317,60,1,14,0,60,5.0333,21.2167,0
16019,16318,53,1,48,0,53,39.1333,16.0667,0
16020,16319,25,0,24,0,25,-25.05,46.3833,0
16021,16320,39,1,39,0,22,54.5,37.6667,0
16022,16321,75,3,9,1,75,-14.4089,-56.4458,0
16023,16322,97,2,33,3,97,13.6833,79.35,0
16024,16323,54,1,30,0,54,20.6167,-103.3167,0
16025,16324,55,1,23,0,55,-20.8728,-48.2969,0
16026,16325,66,1,54,0,66,49.2667,6.7833,0
16027,16326,20,0,19,0,20,1.75,40.05,0
16028,16327,97,1,38,0,97,17.0139,76.7732,0
16029,16328,29,1,29,0,9,59.8581,17.6447,0
16030,16329,29,1,29,0,9,59.8601,17.64,0
16031,16330,53,1,29,2,53,47.6222,6.1553,0
16032,16331,45,1,31,0,45,63.7,57.3167,0
16033,16332,89,3,11,28,89,40.3581,-79.9073,0
16034,16333,34,0,21,1,34,-4.04,-38.6369,0
16035,16334,47,1,38,2,47,38.0671,-97.9081,0
16036,16335,47,1,38,2,47,44.8855,-94.3768,0
16037,16336,68,2,11,12,68,42.2749,-85.5882,0
16038,16337,30,1,22,5,30,53.5102,-2.1575,0
16039,16338,151,3,1,10,151,9.9167,-68.3,0
16040,16339,67,2,9,22,67,38.6948,-121.288,0
16041,16340,65,1,17,1,65,-20.17,28.58,0
16042,16341,32,1,32,0,14,62.0833,32.35,0
16043,16342,70,1,61,1,70,40.4,18.1333,0
16044,16343,32,1,27,1,32,51.5667,15.5333,0
16045,16344,62,1,4,7,62,20.6525,-103.7028,0
16046,16345,30,1,25,2,30,49.25,3.9908,0
16047,16346,33,1,8,16,33,49.6408,-1.5789,0
16048,16347,71,2,31,7,71,49.9833,18.95,0
16049,16348,36,1,32,2,36,54.8333,37.6167,0
16050,16349,40,1,34,0,40,41.3597,48.5125,0
16051,16350,51,2,23,3,51,23.4833,111.3167,0
16052,16351,43,1,18,1,43,11.9147,-86.1442,0
16053,16352,37,1,30,6,37,37.6263,-77.3561,0
16054,16353,44,0,31,0,44,53.9667,38.5333,0
16055,16354,34,1,30,1,34,47.7914,7.3381,0
16056,16355,42,0,42,0,24,44.8792,-0.5217,0
16057,16356,33,1,33,3,27,45.7,9.4333,0
16058,16357,51,0,26,0,51,16.5318,104.044,0
16059,16358,32,1,32,1,22,69.3333,88.2167,0
16060,16359,43,2,43,2,32,33.7094,-78.8844,0
16061,16360,150,3,91,1,150,-7.4722,112.4336,0
16062,16361,32,1,32,1,30,37.7711,-1.5003,0
16063,16362,40,1,32,1,40,46.8667,20.55,0
16064,16363,151,4,31,8,151,27.0992,84.09,0
16065,16364,51,1,41,3,51,32.3157,-90.2125,0
16066,16365,51,1,41,3,51,42.2431,-84.4038,0
16067,16366,51,1,41,3,51,35.6538,-88.8354,0
16068,16367,51,1,41,3,51,40.098,-74.3578,0
16069,16368,51,1,41,3,51,37.3792,-89.6522,0
16070,16369,51,1,41,3,51,43.472,-110.7746,0
16071,16370,51,1,41,3,51,40.3774,-76.3142,0
16072,16371,51,1,41,3,51,39.9057,-76.8796,0
16073,16372,32,1,29,4,32,51.3167,4.4333,0
16074,16373,41,0,21,0,41,13.7963,76.2841,0
16075,16374,61,1,35,3,61,50.4286,7.4614,0
16076,16375,43,1,12,5,43,34.7195,-112.0016,0
16077,16376,56,1,13,5,56,-25.4297,-49.2711,0
16078,16377,78,1,27,0,78,11.0,-72.75,0
16079,16378,114,2,18,10,114,45.4779,-122.8168,0
16080,16379,72,1,72,1,57,40.7833,14.4667,0
16081,16380,44,1,40,1,44,42.3188,-71.0852,0
16082,16381,44,1,40,1,44,52.974,-0.0214,0
16083,16382,44,1,40,1,44,7.8697,126.3761,0
16084,16383,184,0,16,0,184,-22.4667,-68.9333,0
16085,16384,57,1,27,1,57,14.8112,-91.4555,0
16086,16385,42,1,42,0,19,44.7444,-0.6822,0
16087,16386,162,3,62,3,162,24.72,78.13,0
16088,16387,36,1,34,4,36,41.639,-93.7812,0
16089,16388,79,1,23,1,79,9.5947,76.4856,0
16090,16389,31,1,17,0,31,6.5,124.85,0
16091,16390,31,1,17,0,31,6.2541,124.9922,0
16092,16391,65,1,45,0,65,38.1667,13.2333,0
16093,16392,31,1,31,0,27,46.8167,134.2667,0
16094,16393,77,2,10,27,77,41.51,-87.6345,0
16095,16394,39,1,39,0,19,41.9817,44.1124,0
16096,16395,159,3,4,16,159,10.2333,-67.8833,0
16097,16396,76,1,10,2,76,9.0436,-69.7489,0
16098,16397,40,1,38,3,40,52.6,4.7167,0
16099,16398,48,1,48,0,22,45.4333,40.5667,0
16100,16399,65,1,65,3,16,27.9572,-81.9496,0
16101,16400,41,1,41,0,37,53.3643,-6.4881,0
16102,16401,45,1,45,1,41,40.3783,-111.7953,0
16103,16402,78,3,54,5,78,41.1066,122.9895,0
16104,16403,78,3,54,5,78,39.7144,118.9964,0
16105,16404,58,1,45,1,58,40.4709,-90.6807,0
16106,16405,68,1,57,0,68,48.4358,17.0178,0
16107,16406,51,1,46,2,51,40.733,-74.2712,0
16108,16407,51,1,46,2,51,44.9842,-93.0247,0
16109,16408,66,2,1,11,66,-38.5167,-72.45,0
16110,16409,32,1,26,2,32,50.1333,11.0333,0
16111,16410,46,1,27,12,46,28.1396,-82.4467,0
16112,16411,37,1,37,0,18,39.2758,141.8857,0
16113,16412,90,2,36,11,90,32.8192,34.9992,0
16114,16413,75,2,15,24,75,40.7176,-73.5947,0
16115,16414,55,1,6,4,55,-21.9758,-45.35,0
16116,16415,33,0,33,0,25,55.0833,38.7833,0
16117,16416,46,1,46,0,16,39.4,16.15,0
16118,16417,52,2,19,1,52,-22.2167,30.0,0
16119,16418,44,1,36,0,44,40.2281,27.2422,0
16120,16419,38,1,31,2,38,54.7003,20.4531,0
16121,16420,53,1,27,3,53,49.9844,7.9672,0
16122,16421,37,1,37,1,37,43.2081,44.8186,0
16123,16422,68,2,22,10,68,41.3696,-81.8641,0
16124,16423,68,2,22,10,68,34.8802,-82.465,0
16125,16424,68,2,22,10,68,37.5904,-84.2898,0
16126,16425,52,1,25,1,52,32.4543,-99.7384,0
16127,16426,61,1,32,2,61,36.8437,-94.3758,0
16128,16427,41,2,33,5,41,41.1641,-81.5207,0
16129,16428,36,0,36,1,29,53.3167,13.8667,0
16130,16429,32,1,32,1,10,36.3275,138.4258,0
16131,16430,66,1,36,3,66,49.8722,8.6528,0
16132,16431,58,1,39,1,58,48.2731,8.8506,0
16133,16432,37,1,37,0,17,27.9214,-15.4324,0
16134,16433,73,1,73,0,39,42.7789,12.4142,0
16135,16434,36,1,36,0,5,60.45,22.2667,0
16136,16435,45,1,45,3,38,48.2083,16.3725,0
16137,16436,45,1,45,3,38,38.8996,-77.2597,0
16138,16437,45,1,45,3,38,39.324,-81.5383,0
16139,16438,44,1,39,1,44,40.095,-83.0209,0
16140,16439,44,1,39,1,44,43.6281,-95.599,0
16141,16440,70,3,2,8,70,-35.4269,-71.6656,0
16142,16441,58,1,28,4,58,42.2749,-88.1359,0
16143,16442,81,2,0,4,81,14.4047,-87.0817,0
16144,16443,42,1,25,2,42,47.3364,5.0056,0
16145,16444,115,1,17,0,115,13.7689,-13.6672,0
16146,16445,79,0,22,0,79,18.4406,-66.3997,0
16147,16446,61,1,37,2,61,48.7133,9.0028,0
16148,16447,172,1,49,0,172,37.2167,67.2833,0
16149,16448,35,1,35,0,6,45.8667,40.1333,0
16150,16449,102,1,34,6,102,45.5139,9.2844,0
16151,16450,86,0,23,0,86,17.95,73.89,0
16152,16451,36,0,34,1,36,52.35,8.0167,0
16153,16452,71,1,11,1,71,-3.2078,-43.4039,0
16154,16453,75,1,26,3,75,35.9112,-94.977,0
16155,16454,134,1,24,0,134,18.4382,-67.1537,0
16156,16455,28,0,28,2,17,-26.7986,153.1289,0
16157,16457,60,2,26,0,60,-0.25,35.7333,0
16158,16458,52,2,30,3,52,43.6116,-116.3977,0
16159,16459,52,2,30,3,52,32.3846,-88.6896,0
16160,16460,24,0,9,1,24,-11.4833,-37.9344,0
16161,16461,33,1,28,1,33,53.5333,15.8,0
16162,16462,76,2,72,0,76,30.2965,108.9378,0
16163,16463,45,1,45,0,24,38.3303,140.9759,0
16164,16464,174,4,174,5,128,24.1878,113.4042,0
16165,16465,37,1,37,1,30,49.9242,8.4092,0
16166,16466,69,1,35,3,69,43.7225,7.1119,0
16167,16467,51,1,21,3,51,32.512,-92.1513,0
16168,16468,53,0,22,0,53,13.3122,76.941,0
16169,16469,90,2,5,15,90,19.12,-70.3,0
16170,16470,72,2,6,6,72,-26.4728,-49.0028,0
16171,16471,84,2,36,4,84,45.7833,12.8333,0
